activity_id,source_commercial_activity_id,store_name,category_name,category_group,quartiere_id,x_coord,y_coord,address
1029,EP,,Somministrazione,somministrazione,7,1396748.599,4993351.376,VIA BRA 12/B
1030,EP,,DIA di somministrazione,somministrazione,13,1392724.67604167,4991806.28229167,VIA BORGONE 41
1031,EP,,Somministrazione,somministrazione,7,1397181.194,4992861.146,VIA BOLOGNA 27/D
1032,EP,,Somministrazione,somministrazione,7,1397206.609,4992876.751,VIA BOLOGNA 31
1033,EP,,Somministrazione,somministrazione,7,1397404.37743271,4992966.89422585,VIA BOLOGNA 74/L
1034,EP,,DIA di somministrazione,somministrazione,17,1395518.821,4994232.569,CORSO BENEDETTO BRIN 26
1035,EP,,Somministrazione,somministrazione,17,1395493.85,4994197.84,CORSO BENEDETTO BRIN 29/A
1036,EP,,DIA di somministrazione,somministrazione,20,1398426.71,4994865.075,VIA SANDRO BOTTICELLI 139
1037,EP,,Somministrazione,somministrazione,13,1392716.298,4992040.888,VIA BORGONE 13/B
1038,EP,,Somministrazione,somministrazione,7,1397051.06,4992781.133,VIA BOLOGNA 19/B
1039,EP,,Somministrazione,somministrazione,19,1397660.528,4995217.86,VIA SANDRO BOTTICELLI 31/B
1040,EP,,Somministrazione,somministrazione,8,1399162.695,4991916.256,CORSO BRIANZA 20/A
1041,EP,,DIA di somministrazione,somministrazione,1,1396754.54,4991489.213,VIA CONTE GIAMBATTISTA BOGINO 1
1042,EP,,Somministrazione,somministrazione,1,1396749.878,4991480.125,VIA CONTE GIAMBATTISTA BOGINO 3/A
1043,EP,,DIA di somministrazione,somministrazione,1,1396722.606,4991428.453,VIA CONTE GIAMBATTISTA BOGINO 9
1044,EP,,DIA di somministrazione,somministrazione,1,1396655.758,4991293.581,VIA CONTE GIAMBATTISTA BOGINO 17
1045,EP,,DIA di somministrazione,somministrazione,7,1397322.68,4992757.104,CORSO BRESCIA 73
1046,EP,,DIA di somministrazione,somministrazione,7,1397364.941,4992736.597,CORSO BRESCIA 77
1047,EP,,Somministrazione,somministrazione,7,1397166.621,4992856.614,LARGO BRESCIA 49/C
1048,EP,,Somministrazione,somministrazione,19,1397536.346,4995260.783,VIA SANDRO BOTTICELLI 13/A
1049,EP,,Somministrazione,somministrazione,1,1396089.785,4991878.199,VIA GIOVANNI BOTERO 7/A
1050,EP,,Somministrazione,somministrazione,7,1396449.188,4992764.942,VIA BORGO DORA 39/E
1051,EP,,DIA di somministrazione,somministrazione,7,1396455.301,4992854.568,PIAZZA BORGO DORA 49
1052,EP,,Somministrazione,somministrazione,1,1396380.836,4990889.244,VIA GIAMBATTISTA BODONI 1/F
1053,EP,,Somministrazione,somministrazione,1,1396383.819,4990887.658,VIA GIAMBATTISTA BODONI 1/G
1054,EP,,Somministrazione,somministrazione,1,1396355.33,4990889.89,VIA GIAMBATTISTA BODONI 2/F
1055,EP,,Somministrazione,somministrazione,1,1396469.808,4990842.182,VIA GIAMBATTISTA BODONI 5/C
1056,EP,,Somministrazione,somministrazione,7,1396876.794,4992974.091,CORSO BRESCIA 13/A
1057,EP,,DIA di somministrazione,somministrazione,7,1396941.86,4992912.98,CORSO BRESCIA 28
1058,EP,,Somministrazione,somministrazione,1,1396033.401,4991760.976,VIA GIOVANNI BOTERO 11/F
1059,EP,,Somministrazione,somministrazione,12,1392542.935,4987890.59,PIAZZA DANTE LIVIO BIANCO 10/A
1060,EP,,DIA di somministrazione,somministrazione,6,1394140.998,4992528.749,VIA BIANZE' 7
1061,EP,,Somministrazione,somministrazione,14,1392502.104,4992980.121,VIA NICOMEDE BIANCHI 50/C
1062,EP,,Somministrazione,somministrazione,16,1394239.205,4997005.868,VIA MICHELE BERRINO 6/P
1063,EP,,Somministrazione,somministrazione,9,1394537.936,4986091.025,VIA BEINETTE 9
1064,EP,,Somministrazione,somministrazione,2,1396096.576,4990272.281,VIA BELFIORE 7/G
1065,EP,,DIA di somministrazione,somministrazione,2,1396345.134,4990138.593,VIA GIUSEPPE BARETTI 29
1066,EP,,Somministrazione,somministrazione,2,1396362.616,4990129.398,VIA GIUSEPPE BARETTI 31/C
1067,EP,,Somministrazione,somministrazione,11,1393129.367,4989133.516,VIA BENE VAGIENNA 36/C
1068,EP,,Somministrazione,somministrazione,2,1396057.258,4990272.158,VIA GIUSEPPE BARETTI 6/D
1069,EP,,Somministrazione,somministrazione,2,1396066.929,4990269.42,VIA GIUSEPPE BARETTI 8
1070,EP,,Somministrazione,somministrazione,2,1396109.873,4990249.809,VIA GIUSEPPE BARETTI 8 bis/E
1071,EP,,Somministrazione,somministrazione,2,1396153.035,4990240.053,VIA GIUSEPPE BARETTI 15/C
1072,EP,,Somministrazione,somministrazione,14,1392634.01,4992962.477,VIA NICOMEDE BIANCHI 34/A
1073,EP,,DIA di somministrazione,somministrazione,13,1391599.599,4992075.955,VIA BATTISTA BENA 10/A
1074,EP,,Somministrazione,somministrazione,5,1394902.522,4992020.505,VIA CLAUDIO BEAUMONT 31
1075,EP,,DIA di somministrazione,somministrazione,5,1394784.845,4991820.671,VIA CLAUDIO BEAUMONT 58
1076,EP,,Somministrazione,somministrazione,13,1392820.649,4991930.669,VIA BEAULARD 37/B
1077,EP,,DIA di somministrazione,somministrazione,17,1396428.678,4995557.588,VIA RODOLFO BETTAZZI 6
1078,EP,,DIA di somministrazione,somministrazione,20,1400410.749,4996320.052,STRADA DA BERTOLLA ALL'ABBADIA DI STURA 200
1079,EP,,Somministrazione,somministrazione,5,1393380.256,4991930.153,VIA BARDONECCHIA 19
1080,EP,,Somministrazione,somministrazione,1,1396156.518,4992014.109,VIA GIAN FRANCESCO BELLEZIA 9/C
1081,EP,,Somministrazione,somministrazione,1,1396248.804,4992184.178,VIA GIAN FRANCESCO BELLEZIA 20/A
1082,EP,,Somministrazione,somministrazione,1,1396271.195,4992226.636,VIA GIAN FRANCESCO BELLEZIA 22/E
1083,EP,,DIA di somministrazione,somministrazione,8,1397845.087,4991482.205,VIA EUSEBIO BAVA 39/B
1084,EP,,Somministrazione,somministrazione,1,1396187.178,4992064.974,VIA GIAN FRANCESCO BELLEZIA 8/G
1085,EP,,Somministrazione,somministrazione,8,1397899.916,4991540.821,VIA EUSEBIO BAVA 45/D
1086,EP,,Somministrazione,somministrazione,13,1391442.546,4990869.926,VIA BIONAZ 23/N
1087,EP,,Somministrazione,somministrazione,9,1395145.121,4987683.171,VIA GIULIO BIGLIERI 1 scala A
1088,EP,,Somministrazione,somministrazione,9,1395249.539,4987643.161,VIA GIULIO BIGLIERI 15
1089,EP,,Somministrazione,somministrazione,8,1397780.997,4991396.075,VIA EUSEBIO BAVA 30/G
1090,EP,,Somministrazione,somministrazione,1,1396518.564,4991548.141,VIA CESARE BATTISTI 5/C
1091,EP,,DIA di somministrazione,somministrazione,1,1396515.777,4991549.68,VIA CESARE BATTISTI 5
1092,EP,,Somministrazione,somministrazione,9,1395445.134,4987479.057,VIA GIULIO BIGLIERI 46 int. 9
1093,EP,,Somministrazione,somministrazione,20,1401207.318,4994850.647,STRADA BERTOLLA 47/F
1094,EP,,DIA di somministrazione,somministrazione,16,1394955.956,4997494.006,STRADA BELLACOMBA 219/A
1095,EP,,Somministrazione,somministrazione,14,1391574.95,4992214.442,VIA LUDOVICO BELLARDI 1/B
1096,EP,,DIA di somministrazione,somministrazione,14,1391584.669,4992255.228,VIA LUDOVICO BELLARDI 5/D
1097,EP,,Somministrazione,somministrazione,1,1397437.373,4991030.407,VIA EUSEBIO BAVA 2/R
1098,EP,,Somministrazione,somministrazione,2,1395869.719,4989690.319,VIA GIORGIO BIDONE 14 bis
1099,EP,,Somministrazione,somministrazione,8,1399604.97,4992045.634,CORSO BELGIO 162/C
1100,EP,,Somministrazione,somministrazione,8,1399629.415,4992063.337,CORSO BELGIO 164/D
1101,EP,,Somministrazione,somministrazione,1,1396499.231,4991558.812,VIA CESARE BATTISTI 3/C
1102,EP,,Somministrazione,somministrazione,11,1392653.472,4989815.112,VIA BASSANO 26/D
1103,EP,,Somministrazione,somministrazione,11,1392638.663,4989783.87,VIA BASSANO 28/A
1104,EP,,Somministrazione,somministrazione,2,1396131.942,4989588.472,VIA GIORGIO BIDONE 34/D
1105,EP,,Somministrazione,somministrazione,1,1396101.181,4991664.123,VIA ANTONIO GIUSEPPE BERTOLA 20/B
1106,EP,,Somministrazione,somministrazione,1,1396048.248,4991680.146,VIA ANTONIO GIUSEPPE BERTOLA 23/F
1107,EP,,Somministrazione,somministrazione,1,1396050.11,4991689.71,VIA ANTONIO GIUSEPPE BERTOLA 24/A
1108,EP,,Somministrazione,somministrazione,1,1395974.783,4991714.842,VIA ANTONIO GIUSEPPE BERTOLA 27/F
1109,EP,,Somministrazione,somministrazione,1,1395803.289,4991801.024,VIA ANTONIO GIUSEPPE BERTOLA 33/B
1110,EP,,DIA di somministrazione,somministrazione,10,1393849.068,4986467.26,STRADA BASSE DEL LINGOTTO 19
1111,EP,,Somministrazione,somministrazione,10,1393820.784,4986409.36,STRADA BASSE DEL LINGOTTO 28/A
1112,EP,,Somministrazione,somministrazione,1,1395633.81,4991888.967,VIA ANTONIO GIUSEPPE BERTOLA 41/E
1113,EP,,Somministrazione,somministrazione,2,1396416.678,4990265.413,VIA CLAUDIO LUIGI BERTHOLLET 33/C
1114,EP,,Somministrazione,somministrazione,1,1396316.016,4991555.852,VIA ANTONIO GIUSEPPE BERTOLA 6/F
1115,EP,,Somministrazione,somministrazione,8,1399068.843,4991938.613,CORSO BELGIO 88/D
1116,EP,,Somministrazione,somministrazione,8,1399138.01,4991945.261,CORSO BELGIO 96/I
1117,EP,,Somministrazione,somministrazione,1,1396344.791,4992113.456,VIA DELLA BASILICA 1/D
1118,EP,,DIA di somministrazione,somministrazione,1,1396179.199,4991607.144,VIA ANTONIO GIUSEPPE BERTOLA 15
1119,EP,,Somministrazione,somministrazione,2,1396147.856,4990407.342,VIA CLAUDIO LUIGI BERTHOLLET 13/C
1120,EP,,Somministrazione,somministrazione,2,1396153.348,4990404.438,VIA CLAUDIO LUIGI BERTHOLLET 13/D
1121,EP,,Somministrazione,somministrazione,2,1396240.214,4990345.313,VIA CLAUDIO LUIGI BERTHOLLET 18/A
1122,EP,,Somministrazione,somministrazione,2,1396227.31,4990365.341,VIA CLAUDIO LUIGI BERTHOLLET 19
1123,EP,,Somministrazione,somministrazione,8,1398448.24,4991831.018,CORSO BELGIO 53/B
1124,EP,,Somministrazione,somministrazione,11,1392872.353,4989344.969,VIA BARLETTA 110/C
1125,EP,,Somministrazione,somministrazione,11,1392701.823,4989409.021,VIA BARLETTA 119/B
1126,EP,,Somministrazione,somministrazione,17,1395832.629,4994527.519,VIA BIBIANA 9/A
1127,EP,,Somministrazione,somministrazione,2,1396322.217,4990301.69,VIA CLAUDIO LUIGI BERTHOLLET 24
1128,EP,,Somministrazione,somministrazione,2,1396303.762,4990325.001,VIA CLAUDIO LUIGI BERTHOLLET 25/F
1129,EP,,Somministrazione,somministrazione,2,1396019.579,4990461.602,VIA CLAUDIO LUIGI BERTHOLLET 4
1130,EP,,Somministrazione,somministrazione,8,1398437.124,4991797.802,CORSO BELGIO 34/E
1131,EP,,Somministrazione,somministrazione,8,1398447.066,4991800.015,CORSO BELGIO 36/B
1132,EP,,Somministrazione,somministrazione,8,1398546.853,4991822.269,CORSO BELGIO 42
1133,EP,,DIA di somministrazione,somministrazione,11,1392669.051,4989425.652,VIA BARLETTA 125/B
1134,EP,,Somministrazione,somministrazione,5,1394186.623,4992243.699,PIAZZA LORENZO BERNINI 11 scala A
1135,EP,,Somministrazione,somministrazione,11,1392921.036,4989320.349,VIA BARLETTA 104/D
1136,EP,,Somministrazione,somministrazione,11,1393309.814,4989100.811,VIA BARLETTA 37/D
1137,EP,,Somministrazione,somministrazione,12,1392601.085,4987864.126,PIAZZA DANTE LIVIO BIANCO 2/B
1138,EP,,Somministrazione,somministrazione,16,1394276.487,4997019.219,VIA MICHELE BERRINO 6/E
1139,EP,,Somministrazione,somministrazione,2,1396064.602,4990162.916,VIA BELFIORE 17/C
1140,EP,,Somministrazione,somministrazione,2,1396072.398,4990228.502,VIA BELFIORE 18/C
1141,EP,,DIA di somministrazione,somministrazione,2,1396010.141,4989974.426,VIA BELFIORE 23
1142,EP,,Somministrazione,somministrazione,11,1393219.476,4989169.068,VIA BARLETTA 66/G
1143,EP,,Somministrazione,somministrazione,5,1393868.585,4991387.444,VIA BARGE 4/C
1144,EP,,DIA di somministrazione,somministrazione,1,1396099.912,4991074.118,VIA GIOVANNI AMENDOLA 12
1145,EP,,Somministrazione,somministrazione,1,1396099.912,4991074.118,VIA GIOVANNI AMENDOLA 12
1146,EP,,DIA di somministrazione,somministrazione,2,1395564.053,4989482.781,VIA GIOVANNI ARGENTERO 4
1147,EP,,Somministrazione,somministrazione,15,1393705.48,4994984.742,STRADA DI ALTESSANO 10/B
1148,EP,,DIA di somministrazione,somministrazione,15,1393663.312,4995086.29,STRADA DI ALTESSANO 20
1149,EP,,DIA di somministrazione,somministrazione,15,1393606.43333333,4995419.50208333,STRADA DI ALTESSANO 52 int. 3
1150,EP,,Somministrazione,somministrazione,15,1393459.847,4995512.372,STRADA DI ALTESSANO 55/A
1151,EP,,Somministrazione,somministrazione,15,1393454.369,4995525.449,STRADA DI ALTESSANO 55/E
1152,EP,,Somministrazione,somministrazione,15,1393442.418,4995559.607,STRADA DI ALTESSANO 57/E
1153,EP,,Somministrazione,somministrazione,18,1396933.169,4993940.982,VIA BALTEA 3/A
1154,EP,,Somministrazione,somministrazione,1,1395668.01,4992011.299,VIA OTTAVIO ASSAROTTI 8/B
1155,EP,,DIA di somministrazione,somministrazione,1,1395659.093,4991994.151,VIA OTTAVIO ASSAROTTI 10
1156,EP,,Somministrazione,somministrazione,3,1395777.081,4990720.431,VIA ASSIETTA 4/G
1157,EP,,Somministrazione,somministrazione,14,1392052.32,4992704.737,VIA VITTORIO ASINARI DI BERNEZZO 101/A
1158,EP,,Somministrazione,somministrazione,10,1393948.663,4988076.118,VIA ARNALDO DA BRESCIA 5
1159,EP,,Somministrazione,somministrazione,5,1393967.02,4992100.019,VIA ALMESE 15/E
1160,EP,,Somministrazione,somministrazione,6,1393948.633,4992411.441,VIA ALPIGNANO 16/C
1161,EP,,Somministrazione,somministrazione,1,1396174.101,4991161.948,VIA DELL' ARCIVESCOVADO 2/E
1162,EP,,Somministrazione,somministrazione,1,1395908.483,4991312.937,VIA DELL' ARCIVESCOVADO 18
1163,EP,,Somministrazione,somministrazione,1,1395543.437,4992486.358,VIA CARLO ALLIONI 10/F
1164,EP,,DIA di somministrazione,somministrazione,14,1392267.336,4992699.55,VIA VITTORIO ASINARI DI BERNEZZO 72/C
1165,EP,,Somministrazione,somministrazione,1,1395820.771,4992042.056,PIAZZA VINCENZO ARBARELLO 4/C
1166,EP,,DIA di somministrazione,somministrazione,1,1396132.54,4991340.858,VIA VITTORIO ALFIERI 9
1167,EP,,Somministrazione,somministrazione,1,1395959.127,4991432.122,VIA VITTORIO ALFIERI 17/O
1168,EP,,Somministrazione,somministrazione,1,1396017.31391883,4991414.54073718,VIA VITTORIO ALFIERI 20/A
1169,EP,,Somministrazione,somministrazione,14,1392673.663,4992679.004,VIA VITTORIO ASINARI DI BERNEZZO 39/A
1170,EP,,Somministrazione,somministrazione,14,1392556.24,4992703.526,VIA VITTORIO ASINARI DI BERNEZZO 48/B
1171,EP,,Somministrazione,somministrazione,12,1392160.227,4989902.924,VIA ARBE 28/B
1172,EP,,DIA di somministrazione,somministrazione,8,1397609.052,4991667.78,VIA CESARE BALBO 9/B
1173,EP,,Somministrazione,somministrazione,8,1397737.522,4991546.725,VIA CESARE BALBO 15/H
1174,EP,,DIA di somministrazione,somministrazione,6,1395045.39962915,4993304.10399287,VIA AQUILA 21
1175,EP,,Somministrazione,somministrazione,6,1394187.076,4993132.601,CORSO APPIO CLAUDIO 1
1176,EP,,Somministrazione,somministrazione,14,1393249.292,4993301.626,CORSO APPIO CLAUDIO 110
1177,EP,,DIA di somministrazione,somministrazione,6,1394373.027,4993827.786,VIA BALANGERO 17
1178,EP,,Somministrazione,somministrazione,6,1395110.182,4992487.359,VIA GIAMBATTISTA BALBIS 1/A
1179,EP,,Somministrazione,somministrazione,13,1390791.783,4991684.403,VIA ASIAGO 52/A
1180,EP,,DIA di somministrazione,somministrazione,6,1395179.80234809,4993328.35358393,VIA GRAZIADIO ASCOLI 30
1181,EP,,Somministrazione,somministrazione,23,1392742.954,4985876.512,VIA GASPERO BARBERA 65/A
1182,EP,,Somministrazione,somministrazione,18,1397212.229,4994715.811,VIA BAIRO 8
1183,EP,,Somministrazione,somministrazione,6,1394404.999,4993680.293,VIA BALANGERO 2/C
1184,EP,,Somministrazione,somministrazione,7,1396952.712,4993070.587,VIA AOSTA 23/C
1185,EP,,DIA di somministrazione,somministrazione,1,1396058.633,4991857.371,VIA GIUSEPPE BARBAROUX 25
1186,EP,,DIA di somministrazione,somministrazione,8,1397259.023,4991678.368,VIA ARTISTI 1
1187,EP,,Somministrazione,somministrazione,1,1396399.538,4991700.145,VIA GIUSEPPE BARBAROUX 4
1188,EP,,Somministrazione,somministrazione,1,1396304.446,4991731.171,VIA GIUSEPPE BARBAROUX 5/N
1189,EP,,Somministrazione,somministrazione,8,1399499.626,4991723.791,LUNGO PO ALESSANDRO ANTONELLI 119/C
1190,EP,,DIA di somministrazione,somministrazione,13,1392556.393,4992147.422,VIA ANGROGNA 16/A
1191,EP,,Somministrazione,somministrazione,1,1395297.26,4991222.1,VIA AMEDEO AVOGADRO 2/G
1192,EP,,Somministrazione,somministrazione,5,1394689.103,4991820.201,VIA AVIGLIANA 15/E
1193,EP,,Somministrazione,somministrazione,1,1395916.592,4991044.922,VIA ARSENALE 35/G
1194,EP,,DIA di somministrazione,somministrazione,7,1396370.21593441,4992662.52750724,VIA VITTORIO ANDREIS 11
1195,EP,,Somministrazione,somministrazione,20,1398697.764,4994768.905,STRADA DELL' ARRIVORE 9/A
1196,EP,,DIA di somministrazione,somministrazione,1,1396108.553,4991427.414,VIA ARSENALE 8
1197,EP,,Somministrazione,somministrazione,18,1396726.584,4994091.077,VIA ANTONIO BANFO 45/A
1198,EP,,DIA di somministrazione,somministrazione,6,1395271.184,4992561.725,VIA GIACINTO AVET 3/B
1199,EP,,Somministrazione,somministrazione,6,1395231.139,4992596.27,VIA GIACINTO AVET 10/A
1200,EP,,Somministrazione,somministrazione,5,1394850.754,4991749.444,VIA AVIGLIANA 2 bis
1201,EP,,Somministrazione,somministrazione,20,1398672.025,4994376.356,VIA GIOVENALE ANCINA 43
1202,EP,,DIA di somministrazione,somministrazione,7,1396947.972,4992578.367,VIA ANCONA 3
1203,EP,,Somministrazione,somministrazione,10,1393883.145,4987547.34,VIA ASUNCION 40
1204,EP,,Somministrazione,somministrazione,6,1394732.954,4993194.124,VIA AVELLINO 1
1205,EP,,DIA di somministrazione,somministrazione,6,1394738.209,4993204.505,VIA AVELLINO 3/C
1206,EP,,Somministrazione,somministrazione,10,1393893.627,4987966.971,VIA ARNALDO DA BRESCIA 23
1207,EP,,Somministrazione,somministrazione,10,1393855.532,4987891.408,VIA ARNALDO DA BRESCIA 35
1208,EP,,Somministrazione,somministrazione,1,1396131.291,4991133.106,VIA GIOVANNI AMENDOLA 6/D
1209,EP,,Somministrazione,somministrazione,1,1396112.269,4991097.311,VIA GIOVANNI AMENDOLA 10/A
1210,EP,,Somministrazione,somministrazione,11,1392599.196,4989077.734,VIA BALTIMORA 129/A
1211,EP,,Somministrazione,somministrazione,11,1392585.384,4989084.85,VIA BALTIMORA 129/F
1212,EP,,Somministrazione,somministrazione,12,1392454.827,4989175.192,VIA BALTIMORA 146/B
1213,EP,,DIA di somministrazione,somministrazione,22,1398170.469,4990788.951,VIA ASTI 23/E
1214,EP,,Somministrazione,somministrazione,3,1395601.525,4990799.364,VIA ASSIETTA 15/H
1215,EP,,Somministrazione,somministrazione,8,1397276.926,4991941.737,CORSO REGINA MARGHERITA 76/C
1216,EP,,Somministrazione,somministrazione,8,1397267.283,4991946.414,CORSO REGINA MARGHERITA 78/B
1217,EP,,Somministrazione,somministrazione,7,1397190.915,4991983.761,CORSO REGINA MARGHERITA 86/C
1218,EP,,Somministrazione,somministrazione,7,1397144.071,4992006.482,CORSO REGINA MARGHERITA 88 bis/D
1219,EP,,Somministrazione,somministrazione,13,1392381.059,4992196.562,CORSO FRANCIA 235/B
1220,EP,,Somministrazione,somministrazione,14,1392319.235,4992240.098,CORSO FRANCIA 236/C
1221,EP,,Somministrazione,somministrazione,13,1392323.583,4992194.213,CORSO FRANCIA 241/A
1222,EP,,Somministrazione,somministrazione,13,1392247.901,4992191.297,CORSO FRANCIA 249/F
1223,EP,,Somministrazione,somministrazione,6,1395411.573,4992783.03,CORSO REGINA MARGHERITA 161/B
1224,EP,,Somministrazione,somministrazione,7,1396300.7,4992417.503,CORSO REGINA MARGHERITA 132
1225,EP,,Somministrazione,somministrazione,7,1397091.024,4992032.332,CORSO REGINA MARGHERITA 92/A
1226,EP,,Somministrazione,somministrazione,8,1397577.409,4991795.509,CORSO REGINA MARGHERITA 56
1227,EP,,Somministrazione,somministrazione,11,1393569.11,4988598.57,CORSO GIOVANNI AGNELLI 14/D
